0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1.8601135227628551,-1.8176732469545402,-0.15302417785298725,-0.6552724868639437,-0.2532178521459274,-1.048731908479056,1.1861670908698523,-0.966821275914131,-0.6917712827443051,-0.0020201471775208152,-1.1445682666432277,0.6286449566041192,0.07772069330686678,0.6115917587852365,-0.6864779851256849,0.37051722828568706,-0.3255349373028188,0.38469277819493036,-0.979456383629341,-0.3089340894775915
-0.7332672418612173,0.2820171767340358,0.0183008262008187,0.5535065187917476,1.2162182009704676,-1.2341200603075215,0.8184632094242302,-0.3956285720977044,-0.034307122182755355,-0.4791070280538842,-0.5661523216907386,0.8002306567668616,0.6641961769427693,0.7336675919155882,-0.6864779851256849,-0.12640618102915227,0.8603696159623333,0.29077702620107376,-0.8529152160007082,-0.27626947624673454
-0.8204278125668198,1.545371420282158,0.49555357042838516,-0.7959051965879045,0.7657563138059679,0.6058488035405833,-0.5980806320974725,0.32248605260133034,0.2915592373867585,-0.5613461535235655,0.990937657202271,-1.0369826700925469,-0.7923056337075093,-0.6393422373790303,0.7965461852724187,0.3069351727131396,0.823788336934448,-0.812142710471916,0.7676033296795414,0.9004154073601707
0.31508817515334947,-0.6824970026007814,-0.6647601266543554,-0.26784176938913173,0.8087946302832668,-1.060811402907472,1.0642214541805861,-0.8595068530567551,-0.3680769400905697,-0.3623634009540952,-0.3540336261748744,0.6096661500426802,0.3373302035841056,0.4900657135318983,0.0550341000733669,-0.03381079800901143,0.4301200331247961,0.08208552040075627,-0.7216335500243944,-0.1832246119210709
-0.10780839896221042,0.2724445337345366,0.3270388243335176,0.2083382858968581,-0.5206658460677149,0.9258750824207232,-1.0311546867727186,0.6052336212479521,0.5398437347999543,-0.0694197048711906,-0.1128738884959737,0.7571866869348785,0.4235213156110303,0.2915692090285644,-0.6864779851256849,-0.35060032656282386,-0.22727837859614664,0.3614524081202779,-0.6449354264845883,-0.6220619020304454
0.5297236820807832,-1.8046105111151547,-2.668969154790247,2.290258611264548,-2.162814715920176,0.08920281977426724,-0.38160251585348337,0.720981870331544,0.5619679340182688,5.011078480013315,-2.334859222827501,0.6864013624150446,0.9027221306455279,1.626294520998516,-1.4279900703247355,-0.9272215737873549,-3.56465643278064,1.7097600015264434,-0.9318193724211447,-1.4490675648748739
1.4811770855127915,-1.4736744076863955,-0.07532375920577507,-0.49451261854048356,-0.34501340151939963,-0.988056004714169,1.0624644181852956,-0.8920166325701976,-0.748893703197347,0.04709688390064439,-1.1415126282341612,-0.13563137830427272,-0.20413004495470294,0.35403939326251216,0.0550341000733669,0.09119873394786182,-0.4205946982207543,0.03252613309814094,-0.7871108944405196,-0.47771330510601084
0.03600018694547718,0.732996447919321,0.7880859983898586,-0.4223605242301977,-1.3742508636506827,0.1802336541134504,-0.39604700515091223,-0.12709062577914942,-0.5477744721913261,-0.23662658146671775,0.34054091388288377,-1.1081340564924675,-1.0431350130725767,-0.6440080255486526,0.7965461852724187,0.900594577019674,-0.4824431093192063,-0.8333960763054244,0.2684283318736586,0.3992562929770001
-0.3553312158543167,0.71338354642848,-0.20401493451790964,0.16511753134842957,-1.61858785750135,1.2273158499743377,-1.2130783090818618,0.4481714541629452,0.22442732118050163,0.43600475705727076,-0.25126410921001313,-0.3496368475425257,0.27169264078034067,0.28707234735010184,0.0550341000733669,-0.08032863540415804,-1.1642489657242017,-0.21792208730925555,-0.5448867623294812,-0.5687604652610866
-0.4421738414560802,-0.45322921106793423,-0.10702505368168519,0.38169317255378477,1.2919099166669323,-1.409638655861767,1.057162255160237,-0.6005382326333233,-0.07303365442172266,-0.4953008352059154,-0.21120085788896573,0.6248479751773248,0.5346410846682109,0.5412386951138584,0.0550341000733669,-0.08899473003209375,0.9258528690785743,0.03268272467183699,-0.5918463608501656,-0.3435395050555364
-1.2318560439106165,1.0040111393200977,-0.07876357205577639,0.08214746574472839,0.6112727290213584,1.423105447255347,-1.3470866420885523,0.771838577998384,0.57301035843982,-0.44785507650576284,0.09681921590965653,-0.16474861255083809,-0.029737720264854106,0.2800414509658755,0.0550341000733669,-0.37092301340559325,0.5570689743603779,-0.1472810610140119,-0.2850097763819446,-0.013532523338882775
-1.3961074395072912,1.140464229912931,1.2778778255603795,-0.8075177665705799,1.1808724202723886,0.0836123919491525,-0.08539702131212255,0.5725682954545147,0.4396983545861964,-0.5985435676245237,1.2738960049755588,-0.4063169715629252,-0.11082190898392284,-1.0094841546927336,0.7965461852724187,0.3230278469272164,1.1781750734567995,-0.8315742781434251,1.182861361053564,0.9557446328582939
-1.1496280923006592,1.0895695583553242,-0.2264654177529079,0.2021951170728546,0.5567370749380155,1.6405327289779958,-1.4727137471731633,0.6805192899586273,0.5235173504409137,-0.43571431884562034,0.02654322569422,0.2869316492856074,0.27786192498647144,0.16498148573860547,0.0550341000733669,-0.45209828436352484,0.5303504385724531,0.18043301568419987,-0.538812031056618,-0.21187819166032573
0.7541550996099219,-0.6055887941559327,-0.5889585058956772,-0.4128501469337214,0.8024471041010768,-0.7832955275906747,0.7606207946910933,-0.7032942969552275,-0.22167579319115843,-0.3463740308591664,-0.3925333873369426,0.3167744860948438,0.2669443012648097,0.4715251436036579,0.0550341000733669,0.01971313231645417,0.39273208985185043,-0.00569639155589919,-0.6712481256156045,-0.4099474616476848
-0.9811045226192208,0.5170526179345586,-0.6809715603764194,-0.20078374215821085,0.45588896085018277,1.9020005626174363,-1.6058383244550527,1.0383009579590883,0.8015849588182635,-0.3253874351007631,-0.0361482433940999,0.0689750877639294,0.5262133770292179,0.5693164644192428,0.0550341000733669,-0.6041332840677355,0.2883904254028843,0.0001093751884225672,-0.6662494560773949,-0.2292770193263154
1.7266417788950974,-1.638437047335172,-0.21293323854889643,-0.5641320096193324,-0.3900100899516501,-0.9846820788490313,1.0941587164605595,-0.866936138870008,-0.6813303609319532,0.11424493094639997,-0.4469125239135375,0.4630077268431038,0.3062683117001295,0.27480937250126586,0.0550341000733669,-0.012312644188377731,-0.4794353259976536,0.09990117995188236,-0.6808870363316061,-0.7410421985011223
-0.5766764443503637,-0.8853146662906661,-2.1888921711511737,2.147833317637693,0.46093963562289275,0.6227075321652246,-0.5946085326351221,1.240958479797689,0.9222657693639116,0.454278767364325,-1.9095682963263412,1.2067250800963423,1.306503826992972,1.7641179022622662,-2.1695021555237872,-1.5612355474771524,-0.40327083395709257,2.0770406085229367,-0.968411557418885,-1.5652369930722414
1.0134952139766824,-0.8903485361426381,-0.4482282986762678,0.7229670525335276,-0.9729106012958056,-1.1579247623992488,0.7844501409039873,-1.2711911026746,-1.650226590170196,0.5972869064763696,-1.0528848734144465,-0.13199902282922008,0.2352250926995257,0.47570955815877897,0.0550341000733669,0.2164382194779494,-1.1394700819528714,-0.04342366177343939,-0.8652176734181968,-0.716183599641418
-0.7065270764467958,1.4394305410012869,1.1872861097766179,0.611455867078393,-0.3941267953588509,0.6265939988843406,-0.7723406023687719,0.7245674412147542,0.5414545040780852,-0.23700791988798278,0.6184045262688408,1.2388684759100796,0.6361554634452372,-0.030245776948498403,-0.6864779851256849,-0.48507163582539603,0.014691884531450705,0.4521526775618233,-0.2433467674688971,-0.04132042202879705
1.0237799145291884,-0.646414707333685,-0.22446883096716885,0.7520065563957595,-0.7502486301505652,-1.2967875955266408,0.8461095214743436,-1.2763023199972094,-1.512264301086224,0.45685018166836594,-0.8012997105809506,0.2129798124771447,0.29016054247335404,0.6138292070085655,0.0550341000733669,0.14021913546258372,-0.9390180046900904,0.06024262916036667,-0.7779068007377833,-0.7203009337188597
0.5540574664991856,0.2596399326335414,0.5673723539961322,-1.1898932117385506,0.9718296018236663,-0.9824297037203422,1.3336928436293694,-1.157234164278636,-0.40153637141160103,-0.6086060779463569,1.4958559925239627,-2.039236295049527,-1.5368501405745671,-1.7269299576869543,1.5380582704714705,1.196460928468409,1.0202758858182217,-1.4631489731393048,2.2939668961927224,1.6607392998492507
0.46687721913035984,-1.504940378161311,-1.7381066242646832,2.0014021851327413,-1.428924139729383,0.37060742882788583,-0.4751047991831097,0.96813941251881,0.9813360138646833,3.0343468255262276,-1.821160914125731,1.47938419325246,1.7498196475225363,1.7817646942218965,-2.1695021555237872,-1.609700381419477,-2.286101770268655,2.20647385629374,-1.1103829397099165,-1.6831007892289798
0.10926738415220948,0.46748565003175374,1.3313386019752929,-0.6095127613784818,-0.07812991655905559,-0.4128846316173462,0.21524619362962052,0.01205667437807011,-0.01089079679296626,-0.472189226501785,0.6950745786763716,-0.0395957539136024,-0.8523649781966697,-0.8093054532647647,0.0550341000733669,0.9459599722586769,0.4595854350918157,-0.4472274999092254,0.4312105440742564,0.9011776357108141
